time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.138,5.1,1330,12.023,4.068,93.588,89.366,6.793,3.595,1019.5,7.5,1027.0,1027.0,1027.0,0,0,far
2.268,5.1,656,9.909,0.743,93.659,88.845,3.584,0.268,495.0,13.4,488.0,514.0,514.0,0,0,far
3.449,5.1,659,9.685,0.325,93.532,88.975,3.535,0.209,491.3,17.1,490.0,515.0,515.0,0,0,far
4.643,5.1,608,10.769,1.961,93.659,88.848,3.517,0.238,590.7,128.0,620.0,843.0,843.0,0,0,far
5.815,5.1,683,9.959,0.912,93.680,88.988,6.039,1.210,490.4,16.9,496.0,515.0,515.0,0,0,far
6.992,5.1,648,9.634,0.324,93.659,88.891,3.695,0.280,491.8,18.8,492.0,517.0,517.0,0,0,far
8.177,5.1,677,10.431,0.983,93.613,88.883,4.014,0.580,497.3,25.9,505.0,542.0,542.0,0,0,far
9.355,5.1,639,10.218,0.589,93.445,88.858,3.931,1.137,524.8,49.1,512.0,632.0,632.0,0,0,far
10.529,5.1,678,10.050,0.645,93.558,88.919,3.833,0.881,512.3,15.5,520.0,535.0,535.0,0,0,far
11.713,5.1,647,10.130,0.593,93.658,89.081,3.364,0.358,609.4,139.6,521.0,850.0,850.0,0,0,far
12.911,5.1,637,10.026,0.482,93.719,88.923,3.503,0.285,501.8,15.7,509.0,524.0,524.0,0,24,orbit
14.088,5.1,844,11.523,1.210,93.561,88.884,4.165,0.634,482.5,19.8,480.0,525.0,525.0,0,72,orbit
15.257,5.1,713,10.849,0.600,93.558,88.882,4.481,0.511,486.2,9.6,489.0,504.0,504.0,0,73,orbit
16.464,5.1,608,10.605,0.464,93.513,89.010,3.272,0.291,482.0,9.8,479.0,497.0,497.0,0,75,orbit
17.455,4.9,432,10.288,0.367,93.506,88.996,3.020,0.129,468.2,9.0,467.0,485.0,485.0,0,61,orbit
18.637,5.1,284,10.600,0.919,93.542,88.865,2.878,0.268,464.3,9.3,466.0,477.0,477.0,0,73,orbit
19.825,5.1,347,9.881,0.204,93.681,89.034,2.880,0.182,472.2,8.3,473.0,486.0,486.0,0,73,orbit
21.001,5.1,332,9.934,0.275,93.748,89.301,3.316,0.815,469.7,14.2,463.0,490.0,490.0,0,73,orbit
22.182,5.1,325,10.298,0.420,93.657,89.453,3.061,0.202,471.3,7.7,471.0,483.0,483.0,0,73,orbit
23.376,5.1,366,10.445,0.582,93.686,89.543,3.019,0.201,468.5,13.0,474.0,489.0,489.0,0,74,orbit
24.554,5.1,653,10.365,0.276,93.492,89.369,3.377,0.546,474.3,18.0,472.0,511.0,511.0,0,73,zoom_in
25.740,5.1,456,10.263,0.218,93.556,89.512,3.455,0.267,474.0,14.2,473.0,500.0,500.0,0,73,zoom_in
26.953,5.1,422,10.262,0.276,93.595,90.230,3.402,0.698,469.7,6.5,472.0,479.0,479.0,0,76,zoom_in
28.314,5.0,433,10.450,0.564,93.749,90.938,3.890,1.175,467.0,4.4,469.0,473.0,473.0,0,84,zoom_in
29.325,4.2,412,10.712,0.810,93.698,92.188,3.310,0.192,479.2,8.6,474.0,492.0,492.0,0,63,zoom_in
30.332,4.9,531,10.459,0.399,93.486,92.945,3.749,0.512,478.0,10.7,478.0,497.0,497.0,0,62,zoom_in
31.360,4.9,534,13.275,4.619,93.545,93.896,4.086,1.145,486.2,12.7,483.0,510.0,510.0,0,64,zoom_in
32.375,4.9,476,10.788,0.372,93.687,94.592,3.902,0.796,468.6,4.5,467.0,475.0,475.0,0,63,zoom_in
33.397,4.9,496,10.844,0.234,93.644,95.301,3.071,0.345,483.2,10.8,487.0,496.0,496.0,0,63,zoom_in
34.430,4.9,510,11.070,0.359,93.752,96.450,3.951,0.850,477.2,4.8,477.0,483.0,483.0,0,64,zoom_in
35.795,4.8,509,11.010,0.350,93.737,97.338,3.834,0.467,552.4,134.0,481.0,819.0,819.0,0,84,zoom_in
36.494,4.8,502,11.114,0.345,93.494,96.888,4.126,1.279,530.0,63.4,495.0,621.0,621.0,0,43,look_around
37.523,4.9,565,10.934,0.236,93.775,96.797,3.839,0.690,488.8,6.8,485.0,497.0,497.0,0,64,look_around
38.556,4.8,476,10.959,0.531,93.679,97.005,3.346,0.412,479.2,8.7,476.0,496.0,496.0,0,64,look_around
39.784,4.8,548,11.339,0.399,93.587,97.040,4.196,0.902,487.4,7.0,487.0,498.0,498.0,0,76,look_around
40.614,3.9,509,11.138,0.282,93.698,96.735,3.537,0.249,483.2,4.9,487.0,489.0,489.0,0,51,look_around
41.649,4.8,611,11.184,0.261,93.634,96.690,4.608,1.081,478.2,7.7,478.0,489.0,489.0,0,64,look_around
42.675,4.9,587,11.154,0.229,93.676,96.004,3.381,0.230,484.6,4.2,483.0,492.0,492.0,0,63,look_around
43.695,4.9,581,10.752,0.220,93.503,95.654,3.703,0.813,479.2,4.7,481.0,484.0,484.0,0,64,look_around
44.735,4.9,584,11.208,0.398,93.756,96.651,3.503,0.300,496.0,19.1,492.0,531.0,531.0,0,64,look_around
45.765,4.8,528,11.302,0.507,93.621,96.900,3.694,0.724,477.8,7.0,481.0,487.0,487.0,0,64,look_around
46.808,4.8,610,10.776,0.449,93.538,96.970,3.475,0.253,490.6,12.3,488.0,511.0,511.0,0,65,look_around
47.842,4.8,629,13.236,4.057,93.639,97.411,3.938,0.781,489.2,7.1,493.0,498.0,498.0,0,38,inside
48.868,4.8,1098,11.246,0.405,93.615,96.706,4.856,1.331,516.6,28.8,511.0,568.0,568.0,0,0,inside
49.896,4.9,289,10.771,0.237,93.653,96.898,2.961,0.340,493.4,16.5,492.0,513.0,513.0,0,0,inside
50.939,4.9,278,10.425,0.231,93.815,97.037,3.184,0.731,499.8,16.8,492.0,527.0,527.0,0,0,inside
51.971,4.8,291,11.240,0.581,93.490,97.046,3.297,0.278,585.2,111.5,567.0,786.0,786.0,0,0,inside
53.005,4.8,325,10.758,0.408,93.703,96.906,2.937,0.382,511.4,16.9,508.0,531.0,531.0,0,0,inside
54.029,4.9,328,10.491,0.209,93.841,96.917,3.480,0.839,500.8,16.4,497.0,525.0,525.0,0,0,inside
55.061,4.9,328,10.498,0.350,93.592,96.880,3.464,0.621,503.0,19.2,496.0,527.0,527.0,0,0,inside
56.090,4.9,336,10.913,0.610,93.642,96.977,3.611,0.459,493.0,19.8,500.0,515.0,515.0,0,0,inside
57.126,4.8,342,11.317,0.416,93.685,97.092,3.307,0.384,541.8,42.3,528.0,622.0,622.0,0,0,inside
58.184,4.7,469,17.088,12.538,93.685,96.549,3.408,0.374,579.0,109.6,527.0,768.0,768.0,0,0,inside
