time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
0.617,18.2,2822,11.008,3.009,5.995,37.895,5.511,2.453,0.0,0.0,0.0,0.0,0.0,0,0,far
1.182,17.8,2351,9.622,0.571,5.997,37.477,3.687,0.889,443.9,110.8,374.0,668.0,668.0,0,0,far
2.226,18.1,2388,10.108,1.196,6.003,37.486,3.876,0.844,339.8,19.4,329.0,377.0,377.0,0,0,far
3.272,18.3,2427,9.877,0.650,5.999,37.490,4.001,0.770,349.5,7.6,350.0,368.0,368.0,0,0,far
4.277,17.9,2364,10.853,4.468,6.000,37.489,3.802,1.287,349.8,19.3,357.0,372.0,372.0,0,0,far
5.319,18.1,2383,9.985,0.917,6.049,37.526,3.596,0.333,354.4,14.5,349.0,389.0,389.0,0,0,far
6.373,18.2,2684,10.107,0.597,6.003,37.525,3.537,0.454,354.2,22.4,349.0,405.0,405.0,0,0,far
7.413,18.1,2345,10.020,0.497,5.997,37.480,3.646,0.529,355.8,13.5,359.0,369.0,369.0,0,0,far
8.457,18.2,2370,9.962,0.537,5.998,37.505,3.659,0.558,341.1,23.7,328.0,379.0,379.0,0,0,far
9.497,18.3,2434,9.864,0.520,5.998,37.478,3.874,1.114,343.0,5.8,345.0,352.0,352.0,0,0,far
10.902,18.2,2383,10.062,0.480,5.999,37.472,3.395,0.246,429.2,155.2,362.0,833.0,833.0,0,0,far
11.691,18.2,2448,9.992,0.495,5.998,37.496,4.010,1.190,424.1,98.8,365.0,637.0,637.0,0,6,orbit
12.585,16.0,2998,10.627,1.008,6.003,37.304,3.601,0.370,336.2,12.4,335.0,375.0,375.0,0,55,orbit
13.638,18.3,2562,10.359,0.841,6.002,36.756,4.147,0.927,336.5,12.2,337.0,364.0,364.0,0,66,orbit
14.640,18.7,1726,9.822,0.653,5.997,36.320,3.135,0.807,343.1,19.0,344.0,380.0,380.0,0,62,orbit
15.656,18.7,1804,9.796,0.544,5.997,36.227,3.239,0.627,372.2,34.9,362.0,446.0,446.0,0,63,orbit
16.686,18.4,2460,9.979,0.472,6.002,36.831,3.505,0.454,345.1,12.4,343.0,379.0,379.0,0,64,orbit
17.762,18.2,2377,10.227,1.090,6.001,37.287,3.477,0.460,343.2,15.2,344.0,365.0,365.0,0,67,orbit
18.774,18.3,2171,9.802,0.295,6.000,37.341,3.710,1.045,344.7,8.0,345.0,364.0,364.0,0,63,orbit
19.799,18.4,2365,9.946,0.624,5.998,37.159,3.207,0.286,338.5,10.6,338.0,360.0,360.0,0,63,orbit
20.829,18.5,2030,9.830,0.282,5.998,36.987,3.279,0.506,336.8,10.9,337.0,359.0,359.0,0,64,orbit
21.867,18.4,2102,9.854,0.365,5.998,37.198,3.244,0.311,528.1,166.0,535.0,847.0,847.0,0,65,orbit
