time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.338,2.7,862,33.665,8.963,99.021,242.253,7.230,4.517,1107.5,114.5,1222.0,1222.0,1222.0,0,0,far
2.363,2.6,393,29.766,0.744,99.039,242.426,5.903,1.399,721.0,10.0,731.0,731.0,731.0,0,0,far
3.460,2.6,329,26.312,3.505,99.140,242.577,3.376,0.161,698.7,16.4,693.0,721.0,721.0,0,0,far
4.626,2.6,330,32.594,3.925,99.228,242.578,5.245,0.863,720.7,15.8,711.0,743.0,743.0,0,0,far
5.766,2.6,343,23.021,0.448,99.122,242.477,3.597,0.272,704.3,14.3,704.0,722.0,722.0,0,0,far
6.939,2.6,329,31.593,0.467,99.508,242.908,4.691,1.350,725.7,29.9,740.0,753.0,753.0,0,0,far
8.095,2.6,328,32.730,0.870,99.192,242.579,6.327,0.820,719.3,20.7,724.0,742.0,742.0,0,0,far
9.254,2.6,330,31.146,0.515,99.159,242.662,3.974,0.947,694.5,25.5,720.0,720.0,720.0,0,0,far
10.408,2.6,326,31.354,0.629,99.322,242.636,4.099,0.881,698.0,14.4,691.0,718.0,718.0,0,0,far
11.556,2.6,335,28.366,2.956,99.334,242.799,3.027,0.243,685.3,19.3,677.0,712.0,712.0,0,0,far
12.696,2.6,366,28.203,3.285,98.993,242.661,4.433,0.990,701.0,19.0,705.0,722.0,722.0,0,0,far
13.867,2.6,371,30.975,0.944,99.126,242.805,3.518,0.409,731.0,34.8,711.0,780.0,780.0,0,62,orbit
15.017,2.6,288,31.306,0.475,98.943,242.635,3.543,0.262,677.3,13.3,670.0,696.0,696.0,0,71,orbit
16.153,2.6,170,29.113,4.789,99.241,242.574,2.978,0.126,673.7,1.7,673.0,676.0,676.0,0,71,orbit
17.300,2.6,224,28.503,4.660,99.061,242.664,4.446,1.552,685.0,10.7,687.0,697.0,697.0,0,71,orbit
18.408,2.7,261,25.616,3.358,99.041,242.485,3.851,0.851,665.7,14.7,659.0,686.0,686.0,0,69,orbit
19.550,2.6,223,29.049,0.312,99.408,242.554,4.651,0.921,696.3,29.3,687.0,736.0,736.0,0,71,orbit
20.667,2.7,223,23.261,1.119,99.324,242.756,3.212,0.092,694.0,31.9,674.0,739.0,739.0,0,69,orbit
