time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.388,34.0,3247,7.532,1.582,8.044,13.824,6.014,2.371,841.8,98.6,857.0,996.0,996.0,0,0,far
1.974,33.9,3649,7.198,0.304,8.051,13.793,4.456,1.106,427.6,128.4,358.0,702.0,702.0,0,0,far
2.993,33.7,3860,7.439,0.207,8.052,13.801,4.395,1.101,316.3,10.5,319.0,333.0,333.0,0,0,far
3.993,33.9,4431,7.219,0.308,8.055,13.807,4.594,1.045,326.6,13.2,325.0,360.0,360.0,0,0,far
4.995,33.8,4047,7.227,0.449,8.055,13.811,4.351,0.897,318.2,11.7,316.0,340.0,340.0,0,0,far
6.000,33.8,4195,7.288,0.219,8.053,13.806,4.610,0.965,320.7,8.1,321.0,338.0,338.0,0,0,far
7.015,33.9,4185,7.250,0.184,8.052,13.798,4.252,0.916,317.4,11.5,319.0,336.0,336.0,0,0,far
8.013,33.7,4758,7.431,0.374,8.051,13.795,4.677,1.033,318.9,13.4,321.0,343.0,343.0,0,0,far
9.033,33.6,4096,7.506,1.046,8.052,13.801,4.226,1.038,320.4,11.7,320.0,343.0,343.0,0,0,far
10.055,34.0,4415,7.144,0.292,8.051,13.785,4.632,1.038,325.9,14.4,323.0,370.0,370.0,0,0,far
11.065,33.8,4815,7.345,0.571,8.052,13.789,4.212,1.297,323.3,11.8,325.0,340.0,340.0,0,0,far
12.063,34.0,4504,7.173,0.429,8.053,13.790,4.503,0.990,316.7,11.5,316.0,338.0,338.0,0,1,orbit
13.083,32.7,9776,8.232,1.307,8.055,13.895,4.800,1.107,329.1,14.6,333.0,350.0,353.0,0,63,orbit
14.110,32.3,10284,8.190,0.645,8.054,14.181,5.298,1.652,330.6,13.6,330.0,354.0,370.0,0,64,orbit
15.124,32.1,10348,7.881,0.361,8.053,14.798,5.504,0.930,333.2,11.2,333.0,353.0,357.0,0,62,orbit
16.126,30.8,8623,8.124,0.681,8.056,15.773,4.971,1.008,322.0,10.2,321.0,348.0,352.0,0,63,orbit
17.138,30.6,7245,8.013,0.254,8.051,16.173,5.641,1.627,325.4,10.3,324.0,341.0,343.0,0,62,orbit
18.173,30.3,7597,8.368,0.382,8.055,16.112,5.914,1.776,325.4,13.3,325.0,351.0,362.0,0,64,orbit
19.185,30.6,6650,8.600,1.035,8.055,15.571,4.668,1.649,325.0,14.8,322.0,354.0,368.0,0,63,orbit
20.183,31.8,5654,8.234,0.483,8.055,14.751,4.578,1.048,321.2,13.6,323.0,347.0,359.0,0,62,orbit
21.199,32.5,5726,8.226,0.493,8.055,14.094,4.516,0.997,318.7,8.3,318.0,332.0,334.0,0,62,orbit
22.689,33.0,5576,8.019,0.381,8.053,13.784,4.288,0.796,384.8,164.1,324.0,825.0,836.0,0,93,orbit
23.254,33.3,4707,7.930,0.527,8.052,13.618,4.090,1.098,472.9,144.3,451.0,720.0,749.0,0,35,orbit
24.262,32.6,5389,8.624,1.338,8.052,13.561,4.432,0.879,320.5,8.9,321.0,335.0,340.0,0,62,zoom_in
25.272,33.7,5230,7.632,0.307,8.050,13.543,4.827,0.861,332.5,12.2,332.0,351.0,356.0,0,63,zoom_in
26.326,33.3,6535,7.940,0.438,8.051,13.638,4.547,0.952,347.5,23.7,339.0,387.0,412.0,0,65,zoom_in
27.296,32.9,6683,8.111,0.684,8.054,13.789,5.012,1.156,347.0,16.3,348.0,393.0,393.0,0,60,zoom_in
28.298,33.0,7539,7.996,0.396,8.053,13.853,4.977,0.938,346.5,18.9,344.0,387.0,390.0,0,62,zoom_in
29.312,32.7,8876,8.301,0.859,8.051,13.793,5.560,1.326,346.9,34.1,336.0,431.0,445.0,0,63,zoom_in
30.363,33.0,8902,8.148,0.428,8.053,13.633,5.579,1.510,350.1,42.6,334.0,465.0,479.0,0,65,zoom_in
31.359,32.6,10045,8.928,0.947,8.051,13.305,6.519,1.450,340.1,12.9,340.0,365.0,368.0,0,62,zoom_in
32.373,33.6,9204,8.473,0.589,8.052,12.771,5.435,1.037,330.1,14.1,328.0,363.0,374.0,0,63,zoom_in
33.390,34.2,9199,8.649,0.562,8.051,12.075,4.981,1.039,324.8,12.4,323.0,352.0,356.0,0,63,zoom_in
34.623,35.4,8232,8.449,0.633,8.051,11.390,4.684,0.959,476.4,190.2,334.0,810.0,821.0,0,77,zoom_in
35.403,36.9,6297,7.835,0.628,8.051,10.811,4.644,1.121,399.7,61.4,398.0,504.0,504.0,0,49,look_around
36.429,36.4,11956,8.916,0.655,8.052,10.122,5.300,1.255,361.3,33.0,353.0,435.0,442.0,0,63,look_around
37.439,36.8,15802,9.182,0.773,8.053,9.518,6.385,1.367,343.7,16.9,339.0,372.0,390.0,0,63,look_around
38.440,37.5,18528,8.965,0.782,8.053,9.268,6.699,2.529,346.6,13.2,349.0,365.0,375.0,0,62,look_around
39.440,36.9,13902,8.966,0.561,8.055,9.699,5.241,1.661,328.2,7.5,328.0,341.0,342.0,0,62,look_around
40.461,36.4,11687,8.863,0.832,8.056,10.148,5.441,1.289,326.2,12.5,326.0,351.0,352.0,0,64,look_around
41.478,37.2,11684,8.750,0.399,8.053,9.691,4.771,0.961,320.2,10.5,317.0,352.0,352.0,0,63,look_around
42.490,37.8,12747,8.798,0.647,8.053,9.188,5.267,1.199,318.3,12.2,316.0,347.0,350.0,0,63,look_around
