time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.247,6.0,1533,9.729,4.125,71.937,84.272,5.422,3.539,1056.5,43.5,1100.0,1100.0,1100.0,0,0,far
2.136,6.0,765,8.108,1.126,71.951,83.893,4.001,0.784,468.6,15.5,469.0,493.0,493.0,0,0,far
3.288,6.0,767,7.710,0.223,71.968,84.006,4.265,0.929,476.4,31.2,486.0,521.0,521.0,0,0,far
4.448,6.0,779,7.891,0.607,71.988,83.955,3.830,0.261,476.0,18.3,482.0,501.0,501.0,0,0,far
5.452,6.0,772,8.785,1.622,71.995,84.007,3.783,0.389,477.5,6.1,481.0,485.0,485.0,0,0,far
6.616,6.0,778,7.696,0.252,71.949,83.976,3.822,0.242,479.3,14.2,472.0,504.0,504.0,0,0,far
7.777,6.0,776,7.872,0.187,71.991,83.935,3.910,0.329,473.0,13.8,476.0,489.0,489.0,0,0,far
8.931,6.0,769,7.978,0.783,71.981,83.918,4.025,0.790,471.0,7.6,468.0,481.0,481.0,0,0,far
10.091,6.0,770,8.109,1.408,71.978,83.933,3.942,0.670,475.4,16.4,482.0,493.0,493.0,0,0,far
11.313,6.0,768,7.856,0.381,71.976,83.936,3.856,0.681,565.1,121.7,489.0,822.0,822.0,0,0,far
12.417,6.0,776,8.205,1.097,72.001,83.918,4.316,1.113,475.0,4.3,475.0,482.0,482.0,0,0,far
13.418,6.0,844,8.391,0.461,71.970,83.879,4.012,0.901,466.3,13.6,476.0,479.0,479.0,0,51,orbit
14.577,6.0,900,8.567,0.283,72.007,83.818,3.645,0.452,453.7,8.1,453.0,467.0,467.0,0,72,orbit
15.765,6.0,679,8.245,0.450,71.980,83.935,3.833,0.561,449.6,7.7,447.0,464.0,464.0,0,74,orbit
16.904,6.0,631,8.529,0.642,72.003,83.874,3.497,0.438,441.6,6.7,440.0,453.0,453.0,0,70,orbit
18.057,6.0,397,8.006,0.199,71.980,83.814,3.621,0.744,443.0,8.3,442.0,456.0,456.0,0,72,orbit
19.218,6.0,276,7.980,0.115,71.968,83.958,2.893,0.340,453.0,9.1,452.0,473.0,473.0,0,72,orbit
