time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.323,5.1,1659,12.157,4.232,93.766,11.350,5.607,4.603,1248.0,23.0,1271.0,1271.0,1271.0,0,0,far
2.122,4.9,563,10.081,0.508,93.768,11.455,4.505,1.405,536.7,27.8,536.0,571.0,571.0,0,0,far
3.302,5.1,565,10.219,0.773,93.806,11.753,4.116,1.129,553.4,99.3,512.0,750.0,750.0,0,0,far
4.485,5.1,636,10.003,0.493,93.744,11.249,3.582,0.407,502.8,21.1,505.0,535.0,535.0,0,0,far
5.657,5.1,658,9.657,0.474,93.718,11.444,3.603,0.503,509.7,16.8,517.0,533.0,533.0,0,0,far
6.838,5.1,615,10.329,0.858,93.797,11.521,3.517,0.331,498.5,14.3,502.0,516.0,516.0,0,0,far
8.629,5.0,662,11.801,4.083,93.755,11.496,3.479,0.152,540.0,64.4,512.0,665.0,665.0,0,0,far
9.092,3.8,481,10.024,0.534,93.802,11.302,4.111,0.804,660.7,6.2,664.0,666.0,666.0,0,0,far
10.263,5.1,672,9.650,0.495,93.634,10.888,3.875,0.844,567.5,71.3,635.0,642.0,642.0,0,0,far
11.443,5.1,658,10.286,0.460,93.767,10.974,3.396,0.427,542.2,46.1,536.0,636.0,636.0,0,0,far
12.615,5.1,627,9.793,0.684,93.708,10.817,3.374,0.300,513.8,15.4,525.0,532.0,532.0,0,0,far
14.002,5.1,769,10.710,1.183,93.848,11.113,3.727,0.550,503.8,17.7,509.0,532.0,532.0,0,74,orbit
14.803,4.0,615,12.295,2.081,93.825,10.840,4.100,0.496,490.2,9.1,486.0,506.0,506.0,0,50,orbit
16.000,5.1,648,10.535,0.536,93.808,11.313,3.818,0.355,474.5,4.2,476.0,480.0,480.0,0,74,orbit
17.167,5.1,489,9.964,0.368,93.730,11.645,3.630,0.890,474.5,6.0,474.0,483.0,483.0,0,73,orbit
18.350,5.1,369,10.187,0.341,93.666,11.251,3.595,0.684,472.3,5.1,474.0,482.0,482.0,0,73,orbit
19.721,5.1,245,10.207,0.640,93.749,11.619,3.424,0.862,470.3,8.1,471.0,484.0,484.0,0,86,orbit
20.706,4.3,196,9.937,0.158,93.788,11.195,3.136,0.498,462.8,3.7,462.0,467.0,467.0,0,61,orbit
21.888,5.1,259,9.738,0.326,93.849,11.069,2.833,0.268,471.5,6.8,470.0,485.0,485.0,0,73,orbit
23.063,5.1,359,9.698,0.243,93.826,11.044,3.919,1.351,464.3,7.8,466.0,477.0,477.0,0,73,orbit
24.243,5.1,569,9.792,0.661,93.674,11.311,3.557,0.533,476.2,10.3,478.0,492.0,492.0,0,73,orbit
25.652,5.1,504,9.905,0.195,93.816,11.659,3.993,0.766,472.5,7.5,477.0,479.0,479.0,0,88,zoom_in
26.701,3.9,251,9.849,0.321,93.634,12.621,3.643,0.458,498.0,16.3,493.0,520.0,520.0,0,65,zoom_in
27.816,5.0,394,9.853,0.448,93.826,13.390,2.954,0.323,938.0,196.7,813.0,1219.0,1219.0,0,70,zoom_in
29.076,5.0,377,10.024,0.382,93.807,14.149,3.137,0.320,712.0,173.2,670.0,942.0,942.0,0,78,zoom_in
30.136,5.0,364,10.002,0.365,93.923,15.776,3.647,1.106,794.2,156.2,865.0,989.0,989.0,0,66,zoom_in
30.662,4.9,472,10.512,0.447,93.561,17.244,3.660,0.568,681.5,163.1,643.0,946.0,946.0,0,32,zoom_in
31.689,4.9,568,10.689,0.125,93.577,18.921,3.821,1.085,515.6,24.0,526.0,548.0,548.0,0,64,zoom_in
32.723,4.8,641,10.808,0.454,93.873,19.143,4.108,1.182,490.0,5.6,489.0,499.0,499.0,0,65,zoom_in
33.767,4.8,605,13.591,2.961,93.731,19.513,3.759,0.531,492.8,6.0,492.0,502.0,502.0,0,65,zoom_in
34.803,4.9,706,10.764,0.163,93.675,19.369,3.795,0.365,491.4,14.1,487.0,518.0,518.0,0,64,zoom_in
35.837,4.8,553,11.050,0.230,93.859,20.089,3.205,0.361,482.8,9.0,479.0,500.0,500.0,0,64,zoom_in
37.145,4.7,290,10.689,0.435,93.636,23.823,3.081,0.619,481.6,4.3,482.0,487.0,487.0,0,81,look_around
37.991,3.6,176,10.576,0.262,93.736,23.903,3.113,0.073,485.5,5.0,485.0,493.0,493.0,0,52,look_around
39.038,4.8,165,10.125,0.417,93.849,23.580,2.889,0.582,478.2,6.6,480.0,486.0,486.0,0,65,look_around
40.095,4.7,229,10.841,0.629,93.833,24.189,3.009,0.352,492.2,24.5,480.0,540.0,540.0,0,65,look_around
41.167,4.7,233,10.598,0.253,93.880,24.981,3.093,0.489,485.0,11.0,486.0,504.0,504.0,0,67,look_around
42.203,4.8,526,10.612,0.282,93.677,24.280,3.155,0.214,487.0,9.9,487.0,502.0,502.0,0,64,look_around
43.255,4.8,635,10.795,0.315,93.813,23.747,3.531,0.233,492.0,13.6,487.0,518.0,518.0,0,65,look_around
44.310,4.7,518,10.841,0.540,93.824,23.766,4.293,0.715,485.0,4.0,485.0,489.0,489.0,0,65,look_around
45.375,4.7,409,10.992,0.619,93.790,25.354,2.989,0.559,485.4,3.3,486.0,490.0,490.0,0,66,look_around
46.431,4.7,528,11.125,0.694,93.904,24.445,3.370,0.422,492.8,12.7,491.0,516.0,516.0,0,65,look_around
47.487,4.7,334,10.851,0.542,93.865,24.168,3.285,0.280,491.8,13.6,489.0,518.0,518.0,0,66,look_around
48.847,4.7,382,11.162,0.298,93.906,24.063,3.280,0.429,583.6,132.5,506.0,834.0,834.0,0,8,inside
49.629,4.6,319,10.849,0.522,93.840,24.211,3.271,0.595,536.2,52.5,519.0,629.0,629.0,0,0,inside
50.686,4.7,1243,11.743,0.570,93.590,23.893,4.139,1.821,521.0,42.5,502.0,598.0,598.0,0,0,inside
51.759,4.7,338,13.454,2.873,93.842,24.004,2.985,0.298,518.0,24.0,512.0,561.0,561.0,0,0,inside
52.826,4.7,384,11.617,0.566,93.692,24.393,3.781,0.961,504.0,14.7,503.0,527.0,527.0,0,0,inside
54.127,4.7,548,10.463,0.464,93.783,24.844,3.514,0.386,515.6,19.6,525.0,536.0,536.0,0,0,inside
54.988,3.7,338,10.303,0.444,93.636,25.462,4.802,1.398,504.2,13.6,510.0,516.0,516.0,0,0,inside
