time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.194,4.4,2323,2.760,1.241,125.039,99.826,17.886,8.257,401.8,65.4,389.0,512.0,512.0,0,0,far
2.349,4.3,1123,2.137,0.026,125.157,99.778,7.976,0.384,370.8,22.6,370.0,409.0,409.0,0,0,far
3.496,4.3,879,2.151,0.056,125.130,99.777,6.941,0.885,349.0,37.3,364.0,391.0,391.0,0,0,far
4.636,4.4,757,2.136,0.019,125.122,99.878,6.524,0.433,329.6,16.9,320.0,358.0,358.0,0,0,far
5.776,4.4,719,2.132,0.022,125.135,99.760,6.180,0.384,377.6,31.1,359.0,432.0,432.0,0,0,far
6.979,4.3,645,2.115,0.033,125.109,99.789,6.255,0.514,385.4,20.6,376.0,424.0,424.0,0,0,far
8.086,4.4,609,2.146,0.052,125.099,99.841,6.548,1.442,380.2,14.9,386.0,392.0,392.0,0,0,far
9.233,4.4,614,2.110,0.020,125.137,99.810,5.905,0.139,365.8,35.9,369.0,420.0,420.0,0,0,far
10.407,4.4,620,2.121,0.027,125.108,99.770,6.178,0.179,361.6,27.3,353.0,409.0,409.0,0,0,far
11.640,4.4,617,2.121,0.014,125.083,99.740,8.432,2.388,350.6,32.2,335.0,414.0,414.0,0,0,far
12.661,4.4,734,2.138,0.028,125.108,99.806,6.284,0.603,434.6,63.2,417.0,508.0,508.0,0,38,orbit
13.876,4.4,633,2.266,0.119,125.107,99.894,7.155,2.191,450.6,51.7,422.0,553.0,553.0,0,76,orbit
14.968,4.4,212,2.134,0.015,125.111,99.789,5.419,1.382,380.6,40.8,380.0,446.0,446.0,0,68,orbit
16.131,4.4,230,2.131,0.012,125.121,99.747,5.387,1.057,348.4,35.7,368.0,390.0,390.0,0,71,orbit
17.252,4.4,354,2.140,0.017,125.104,99.762,5.345,0.455,360.8,34.0,374.0,388.0,388.0,0,70,orbit
18.429,4.4,284,2.137,0.014,125.131,99.799,5.098,0.819,368.2,17.2,375.0,386.0,386.0,0,72,orbit
19.594,4.4,295,2.111,0.026,125.115,99.811,4.954,0.257,369.8,11.4,368.0,388.0,388.0,0,72,orbit
20.697,4.4,381,2.124,0.015,125.116,99.811,5.794,0.786,341.0,13.4,343.0,356.0,356.0,0,69,orbit
21.859,4.4,507,2.143,0.018,125.138,99.736,6.030,0.551,361.2,22.0,350.0,390.0,390.0,0,72,orbit
22.991,4.4,763,2.130,0.029,125.079,99.796,6.282,0.356,350.8,15.2,346.0,374.0,374.0,0,70,orbit
24.159,4.4,427,2.135,0.019,125.135,99.800,5.430,0.662,358.0,14.5,360.0,379.0,379.0,0,72,zoom_in
25.286,4.4,337,2.113,0.019,125.104,99.812,6.070,0.856,360.8,19.9,360.0,394.0,394.0,0,70,zoom_in
26.425,4.4,622,2.145,0.031,125.114,99.771,7.093,0.678,340.0,20.9,355.0,360.0,360.0,0,70,zoom_in
27.595,4.3,998,2.150,0.025,125.146,100.291,7.973,0.688,349.8,31.6,359.0,399.0,399.0,0,73,zoom_in
28.733,4.4,1323,2.152,0.275,125.098,99.893,9.737,1.706,316.2,9.7,314.0,334.0,334.0,0,70,zoom_in
29.896,4.4,1403,2.211,0.105,125.113,99.821,10.636,2.269,312.0,8.0,309.0,327.0,327.0,0,72,zoom_in
31.042,4.4,1274,2.174,0.016,125.120,99.810,9.129,0.322,320.0,24.2,308.0,357.0,357.0,0,72,zoom_in
32.180,4.4,1111,2.246,0.194,125.136,99.844,9.433,0.621,324.2,17.2,329.0,349.0,349.0,0,70,zoom_in
33.362,4.4,966,2.158,0.011,125.116,99.782,9.456,1.450,318.2,18.4,314.0,351.0,351.0,0,74,zoom_in
34.469,4.4,908,2.154,0.018,125.137,99.787,8.367,0.362,307.8,3.9,309.0,313.0,313.0,0,68,zoom_in
35.615,4.4,644,2.145,0.018,125.092,99.790,8.723,1.190,337.4,16.6,337.0,357.0,357.0,0,71,look_around
36.766,4.4,458,2.099,0.015,125.064,99.831,6.352,1.035,356.0,16.0,352.0,378.0,378.0,0,72,look_around
37.912,4.4,681,2.125,0.033,125.143,99.800,7.361,1.128,357.2,6.9,355.0,370.0,370.0,0,71,look_around
39.051,4.4,602,2.141,0.022,125.096,99.761,7.993,1.027,347.2,8.9,351.0,356.0,356.0,0,71,look_around
40.249,4.4,566,2.114,0.016,125.109,99.764,7.786,1.227,372.8,19.9,363.0,400.0,400.0,0,74,look_around
41.352,4.4,788,2.138,0.021,125.070,99.831,8.791,1.961,356.6,8.4,353.0,369.0,369.0,0,69,look_around
42.501,4.4,682,2.141,0.013,125.148,99.815,7.174,0.510,356.2,12.3,352.0,371.0,371.0,0,71,look_around
43.654,4.4,712,2.141,0.025,125.124,99.806,7.501,0.468,367.0,9.2,369.0,378.0,378.0,0,72,look_around
44.810,4.4,697,2.132,0.012,125.088,99.805,9.257,1.196,362.6,14.2,361.0,381.0,381.0,0,72,look_around
45.944,4.4,645,2.125,0.016,125.142,99.800,9.058,1.735,357.4,41.9,361.0,411.0,411.0,0,70,look_around
47.161,4.4,644,2.130,0.019,125.111,99.825,8.706,2.030,360.8,37.6,368.0,417.0,417.0,0,58,inside
48.247,4.4,344,2.109,0.012,125.117,99.845,6.154,1.374,385.6,32.9,400.0,409.0,409.0,0,0,inside
49.383,4.4,269,2.113,0.011,125.084,99.813,5.762,1.831,388.0,39.7,374.0,449.0,449.0,0,0,inside
50.541,4.4,274,2.113,0.012,125.081,99.806,5.183,0.230,359.2,22.1,350.0,403.0,403.0,0,0,inside
51.714,4.4,290,2.107,0.020,125.130,99.837,5.719,0.984,373.0,8.9,370.0,385.0,385.0,0,0,inside
52.825,4.4,303,2.106,0.017,125.119,99.811,6.535,1.558,366.0,9.5,368.0,377.0,377.0,0,0,inside
53.996,4.4,315,2.096,0.027,125.074,99.822,5.478,0.627,424.6,56.6,420.0,508.0,508.0,0,0,inside
55.109,4.4,318,2.112,0.020,125.094,99.814,5.471,0.337,418.4,69.7,382.0,542.0,542.0,0,0,inside
56.258,4.4,560,2.005,0.206,125.125,99.825,6.267,1.756,334.4,23.2,330.0,377.0,377.0,0,0,inside
57.419,4.4,343,2.110,0.012,125.137,99.829,5.719,0.862,323.6,22.5,339.0,342.0,342.0,0,0,inside
