time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.063,4.0,344,12.765,2.693,93.616,145.286,7.815,3.383,581.5,11.5,593.0,593.0,593.0,0,0,far
2.082,3.9,309,10.127,1.097,93.673,145.169,4.786,0.823,600.0,28.0,603.0,640.0,640.0,0,0,far
3.108,3.9,308,12.704,1.801,93.665,145.231,4.900,0.505,595.8,6.0,599.0,603.0,603.0,0,0,far
4.142,3.9,350,12.918,0.993,93.574,145.229,4.197,0.542,594.2,35.8,628.0,631.0,631.0,0,0,far
5.183,3.9,356,13.198,2.149,93.568,145.354,5.112,0.974,606.5,12.8,613.0,623.0,623.0,0,0,far
6.502,3.8,365,14.517,2.036,93.569,145.282,5.021,0.424,611.5,10.8,618.0,620.0,620.0,0,0,far
7.303,2.8,259,11.588,1.753,93.557,145.221,4.333,0.123,597.3,17.6,595.0,620.0,620.0,0,0,far
8.340,3.9,399,10.527,0.614,93.568,145.162,3.999,0.141,601.8,5.1,604.0,606.0,606.0,0,0,far
9.351,3.9,389,12.150,1.692,93.542,145.200,6.033,0.669,596.2,14.7,605.0,615.0,615.0,0,0,far
10.371,3.9,383,10.859,0.514,93.556,145.166,3.917,0.918,592.8,13.8,600.0,610.0,610.0,0,0,far
11.387,3.9,417,11.673,0.228,93.564,145.193,4.418,0.617,592.0,11.3,596.0,605.0,605.0,0,0,far
12.415,3.9,415,10.154,0.477,93.528,145.193,4.755,0.717,594.0,9.1,601.0,603.0,603.0,0,16,orbit
13.887,3.8,780,11.676,0.940,93.564,145.021,5.159,1.270,840.8,177.4,984.0,1047.0,1047.0,0,92,orbit
14.677,3.8,712,15.887,0.781,93.597,145.089,4.323,0.269,999.5,209.5,1209.0,1209.0,1209.0,0,49,orbit
15.576,3.9,1011,14.717,1.532,93.499,144.937,4.729,0.735,617.3,15.6,623.0,633.0,633.0,0,56,orbit
16.610,3.9,1135,14.709,1.731,93.624,145.099,7.666,0.690,610.8,13.4,611.0,630.0,630.0,0,64,orbit
17.924,3.9,1028,13.128,1.631,93.513,145.275,6.245,1.568,673.5,123.0,615.0,886.0,886.0,0,82,orbit
18.619,3.9,930,11.584,0.494,93.533,145.155,4.838,0.759,661.8,97.0,715.0,793.0,793.0,0,43,orbit
19.623,4.0,723,10.943,1.070,93.510,141.762,5.277,0.894,554.0,18.5,566.0,576.0,576.0,0,62,orbit
