time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.031,29.4,7334,2.292,0.476,20.579,11.098,8.767,5.507,183.1,72.8,165.0,359.0,359.0,0,0,far
2.096,29.1,3798,2.195,0.023,20.584,11.051,5.938,1.128,168.1,28.4,179.0,204.0,204.0,0,0,far
3.103,29.2,3813,2.194,0.010,20.586,11.053,6.385,1.441,146.6,21.7,150.0,181.0,181.0,0,0,far
4.113,29.2,3776,2.197,0.005,20.592,11.091,5.812,0.557,140.3,16.8,144.0,163.0,163.0,0,0,far
5.156,29.2,3327,2.195,0.131,20.588,11.095,5.971,1.694,143.9,20.2,143.0,177.0,177.0,0,0,far
6.171,29.0,3582,2.197,0.017,20.588,11.089,6.065,1.632,136.0,18.6,138.0,166.0,166.0,0,0,far
7.232,29.2,3810,2.197,0.010,20.586,11.083,6.165,0.911,136.4,18.3,138.0,174.0,174.0,0,0,far
8.274,29.0,3803,2.197,0.009,20.593,11.078,6.631,1.649,135.4,20.6,137.0,170.0,170.0,0,0,far
9.281,29.2,4214,2.177,0.100,20.599,11.111,6.649,1.764,140.4,20.5,149.0,172.0,172.0,0,0,far
10.312,29.2,3843,2.198,0.015,20.590,11.085,5.930,0.925,141.4,15.5,139.0,173.0,173.0,0,0,far
11.366,29.2,3849,2.188,0.039,20.586,11.020,6.378,1.231,140.5,21.5,147.0,184.0,184.0,0,0,far
12.377,29.1,4122,2.200,0.017,20.591,11.064,6.244,0.800,142.1,19.7,145.0,184.0,184.0,0,30,orbit
13.393,29.2,4172,2.180,0.108,20.596,11.062,6.535,1.616,142.1,19.7,144.0,169.0,186.0,0,63,orbit
14.441,29.2,3654,2.193,0.043,20.591,11.034,9.425,1.787,143.9,15.3,143.0,176.0,181.0,0,65,orbit
15.463,30.0,3442,2.053,0.011,20.475,10.360,6.980,2.109,134.9,19.7,132.0,176.0,184.0,0,63,orbit
16.481,29.4,3151,2.044,0.094,20.480,10.347,6.535,1.528,133.1,17.8,133.0,160.0,193.0,0,63,orbit
17.516,30.0,3022,2.052,0.010,20.480,10.350,6.385,1.692,130.7,14.8,132.0,150.0,156.0,0,64,orbit
18.526,30.1,3090,2.051,0.009,20.479,10.332,5.951,0.981,128.7,14.2,129.0,155.0,155.0,0,63,orbit
19.552,30.0,3290,2.054,0.017,20.479,10.371,6.107,1.207,132.4,12.1,131.0,152.0,162.0,0,63,orbit
20.606,30.0,4188,2.041,0.078,20.469,10.389,6.473,1.110,139.9,15.8,139.0,166.0,172.0,0,66,orbit
21.611,30.0,3690,2.054,0.009,20.484,10.402,6.722,1.125,136.0,20.3,131.0,174.0,188.0,0,62,orbit
22.617,29.9,3571,2.054,0.010,20.475,10.394,6.844,1.425,130.9,12.4,128.0,156.0,158.0,0,62,orbit
23.602,30.0,3776,2.052,0.008,20.476,10.396,6.772,1.274,130.9,15.0,129.0,156.0,156.0,0,62,zoom_in
24.634,30.0,4457,2.041,0.072,20.475,10.425,6.749,1.741,131.1,13.6,130.0,158.0,158.0,0,63,zoom_in
25.625,29.9,3964,2.058,0.009,20.479,10.493,7.732,1.695,142.6,19.4,142.0,179.0,198.0,0,62,zoom_in
26.618,29.8,4364,2.065,0.020,20.479,10.616,8.293,1.846,143.8,18.3,138.0,183.0,187.0,0,61,zoom_in
27.644,29.7,4153,2.057,0.009,20.480,10.676,7.839,2.206,139.4,16.1,144.0,163.0,166.0,0,64,zoom_in
28.630,29.6,5268,2.062,0.020,20.479,10.781,9.233,3.171,135.5,19.0,134.0,161.0,185.0,0,61,zoom_in
29.645,29.5,3255,2.086,0.016,20.478,10.928,7.062,1.421,140.8,14.6,143.0,160.0,181.0,0,63,zoom_in
30.666,29.3,3448,2.125,0.014,20.478,11.076,7.161,0.923,137.0,16.4,142.0,162.0,165.0,0,63,zoom_in
31.720,29.2,3533,2.156,0.013,20.488,11.160,7.465,1.142,133.3,14.7,134.0,158.0,164.0,0,65,zoom_in
32.754,29.1,5693,2.220,0.104,20.479,11.276,8.730,4.889,140.6,18.8,145.0,162.0,171.0,0,64,zoom_in
33.741,28.9,3086,2.273,0.036,20.477,11.444,7.988,1.315,134.8,13.7,137.0,153.0,161.0,0,61,zoom_in
34.766,28.8,3402,2.324,0.008,20.469,11.553,8.021,1.622,131.7,15.6,133.0,154.0,162.0,0,63,zoom_in
35.750,28.8,3440,2.320,0.016,20.480,11.487,8.332,1.935,137.7,16.3,137.0,161.0,169.0,0,61,look_around
36.814,28.8,5766,2.324,0.056,20.490,11.504,8.735,4.169,141.7,20.8,139.0,179.0,197.0,0,66,look_around
37.788,28.8,4104,2.313,0.012,20.478,11.563,7.794,1.290,140.0,14.7,139.0,158.0,175.0,0,61,look_around
38.788,28.8,3622,2.306,0.004,20.478,11.515,7.817,2.041,138.1,16.5,138.0,168.0,168.0,0,61,look_around
39.807,28.8,3217,2.318,0.017,20.483,11.480,7.803,1.375,138.8,14.7,142.0,164.0,168.0,0,63,look_around
40.790,28.9,3233,2.274,0.035,20.486,11.421,7.881,1.329,140.3,17.5,141.0,167.0,169.0,0,61,look_around
41.809,29.1,5377,2.234,0.115,20.477,11.223,8.044,3.980,142.2,19.0,144.0,175.0,181.0,0,64,look_around
42.860,29.1,3048,2.217,0.027,20.485,11.230,8.095,2.392,137.7,18.4,144.0,161.0,180.0,0,65,look_around
43.876,28.8,3070,2.357,0.403,20.481,11.422,7.059,1.170,156.6,50.9,138.0,269.0,301.0,0,63,look_around
44.864,28.7,3623,2.325,0.008,20.482,11.520,7.804,2.632,269.4,95.6,258.0,419.0,419.0,0,61,look_around
45.889,28.8,5802,2.338,0.059,20.483,11.493,9.126,4.109,171.0,22.9,171.0,201.0,243.0,0,63,look_around
46.887,28.8,3187,2.314,0.012,20.477,11.466,8.249,1.659,149.5,19.3,147.0,186.0,194.0,0,55,inside
47.914,28.8,2912,2.325,0.011,20.478,11.478,6.878,1.113,147.9,20.2,149.0,183.0,183.0,0,0,inside
48.882,28.8,3163,2.329,0.004,20.492,11.473,7.759,1.675,141.6,18.7,136.0,175.0,175.0,0,0,inside
49.891,28.8,6175,2.357,0.147,20.477,11.476,8.979,6.162,149.5,26.1,152.0,198.0,198.0,0,0,inside
50.894,28.8,2828,2.325,0.012,20.479,11.480,7.723,1.823,138.2,16.7,145.0,164.0,164.0,0,0,inside
51.905,28.8,2966,2.328,0.007,20.479,11.477,7.154,1.462,141.6,15.1,145.0,163.0,163.0,0,0,inside
52.948,28.8,3290,2.403,0.397,20.479,11.470,7.314,1.386,138.7,21.8,142.0,174.0,174.0,0,0,inside
53.953,28.8,6762,2.370,0.212,20.476,11.478,8.361,5.862,146.9,24.0,139.0,197.0,197.0,0,0,inside
54.946,28.8,2814,2.329,0.008,20.483,11.467,6.505,0.562,131.1,18.4,124.0,159.0,159.0,0,0,inside
55.959,28.8,3181,2.329,0.006,20.483,11.468,7.777,2.040,140.9,17.6,143.0,173.0,173.0,0,0,inside
56.962,28.8,3171,2.325,0.018,20.482,11.472,7.841,2.386,141.2,15.4,144.0,168.0,168.0,0,0,inside
57.974,28.8,6421,2.352,0.114,20.475,11.474,7.992,4.569,203.8,81.7,176.0,389.0,389.0,0,0,inside
