time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.496,17.5,1658,24.078,3.864,19.542,13.540,6.396,1.485,1027.5,70.5,1098.0,1098.0,1098.0,0,0,far
2.010,17.0,1647,22.945,1.530,19.858,13.487,4.727,1.558,481.8,125.1,401.0,747.0,747.0,0,0,far
3.040,17.4,1850,22.597,0.911,19.553,13.485,4.484,1.032,361.9,12.8,360.0,404.0,404.0,0,0,far
4.060,17.5,1968,22.605,0.676,19.534,13.492,4.350,0.822,380.0,20.6,389.0,407.0,407.0,0,0,far
5.091,17.5,2042,22.905,0.723,19.563,13.508,4.265,0.727,383.1,21.4,389.0,407.0,407.0,0,0,far
6.104,17.7,2134,22.365,0.468,19.498,13.489,4.183,0.457,360.9,10.5,366.0,378.0,378.0,0,0,far
7.124,17.7,2606,22.452,0.815,19.533,13.505,4.731,1.188,379.3,20.5,371.0,410.0,410.0,0,0,far
8.140,17.7,2107,22.178,1.693,19.555,13.485,4.256,0.791,379.2,16.1,381.0,409.0,409.0,0,0,far
9.163,17.6,2125,22.504,0.486,19.577,13.516,4.456,0.734,387.7,13.5,389.0,403.0,403.0,0,0,far
10.218,17.5,2143,22.677,0.460,19.584,13.520,5.289,2.316,367.6,11.8,370.0,396.0,396.0,0,0,far
11.268,17.2,2125,22.657,0.379,19.545,13.486,4.603,1.092,376.6,6.9,377.0,388.0,388.0,0,0,far
12.243,16.9,2097,23.089,1.021,19.573,13.497,4.902,0.879,392.2,6.4,390.0,410.0,410.0,0,10,orbit
13.291,17.3,5546,23.310,0.519,19.545,13.519,4.867,1.137,382.1,11.5,377.0,408.0,408.0,0,64,orbit
14.333,17.6,5721,22.559,2.261,19.603,13.569,5.457,1.067,373.5,13.3,373.0,393.0,393.0,0,65,orbit
15.334,16.8,5221,23.534,0.887,19.572,13.622,5.543,1.564,371.1,10.1,371.0,394.0,394.0,0,62,orbit
16.343,17.0,4811,23.370,0.525,19.593,13.596,5.067,1.047,369.1,10.8,368.0,387.0,387.0,0,62,orbit
17.350,16.8,4176,23.532,0.796,19.578,13.644,5.149,0.964,372.0,11.3,371.0,395.0,395.0,0,62,orbit
18.427,17.1,4348,22.928,0.561,19.578,13.859,5.210,1.010,372.0,9.7,370.0,393.0,393.0,0,67,orbit
19.443,17.2,3637,22.646,1.307,19.537,13.779,4.646,1.124,369.6,9.1,371.0,383.0,383.0,0,63,orbit
20.472,17.4,3333,23.340,0.700,19.554,13.568,4.783,0.982,379.0,14.6,374.0,418.0,418.0,0,63,orbit
21.506,17.3,3344,23.501,0.594,19.547,13.530,4.741,0.721,367.3,15.2,371.0,395.0,395.0,0,65,orbit
22.543,17.3,3029,23.646,0.570,19.574,13.532,5.288,1.266,365.5,13.2,365.0,398.0,398.0,0,64,orbit
23.601,17.4,2899,23.338,1.872,19.558,13.548,4.620,1.001,362.1,11.8,357.0,394.0,394.0,0,65,orbit
24.637,17.4,2394,22.164,2.279,19.517,13.561,3.244,0.917,692.9,217.5,730.0,974.0,974.0,0,64,zoom_in
25.657,17.4,3244,22.086,1.536,19.578,13.553,5.366,1.388,366.1,12.0,365.0,397.0,397.0,0,63,zoom_in
