time_s,fps,kbps,server_ms,server_ms_std,compute_ms,render_ms,decode_ms,decode_ms_std,lat_mean_ms,lat_std_ms,lat_p50_ms,lat_p95_ms,lat_max_ms,lost,ctrl_events,phase
1.114,5.6,292,2.463,0.847,125.098,51.553,9.921,6.118,288.2,27.2,286.0,333.0,333.0,0,0,far
2.206,5.5,373,2.068,0.011,125.092,51.439,4.587,0.647,289.2,23.0,285.0,335.0,335.0,0,0,far
3.312,5.5,421,2.079,0.052,125.117,51.557,5.487,1.428,281.0,22.1,276.0,323.0,323.0,0,0,far
4.373,5.5,394,2.054,0.008,125.116,51.449,4.944,0.665,297.7,29.9,300.0,357.0,357.0,0,0,far
5.508,5.5,406,2.045,0.018,125.107,51.418,4.885,1.052,303.7,15.4,307.0,323.0,323.0,0,0,far
6.547,5.5,442,2.082,0.047,125.106,51.458,4.197,0.182,296.8,21.1,297.0,335.0,335.0,0,0,far
7.638,5.5,440,2.064,0.008,125.116,51.447,4.306,0.395,315.7,33.6,308.0,386.0,386.0,0,0,far
8.736,5.5,445,2.062,0.014,125.071,51.445,4.796,1.926,387.5,59.5,374.0,494.0,494.0,0,0,far
9.803,5.5,433,2.060,0.014,125.111,51.440,4.043,0.124,440.3,60.2,451.0,546.0,546.0,0,0,far
11.017,5.5,434,2.050,0.018,125.114,51.427,4.413,1.188,430.3,33.9,451.0,470.0,470.0,0,0,far
12.108,5.5,435,2.084,0.030,125.094,51.459,3.970,0.270,396.0,52.2,391.0,475.0,475.0,0,17,orbit
13.052,5.5,855,2.087,0.018,125.094,51.466,5.677,0.850,318.5,49.8,326.0,404.0,404.0,0,58,orbit
14.155,5.5,1076,2.093,0.011,125.108,51.515,7.094,1.198,312.3,27.8,323.0,340.0,340.0,0,69,orbit
15.225,5.5,1390,2.099,0.010,125.110,51.464,8.071,3.062,305.7,13.0,310.0,326.0,326.0,0,66,orbit
16.341,5.5,1457,2.086,0.020,125.107,51.525,7.060,0.514,313.0,14.9,316.0,340.0,340.0,0,70,orbit
17.381,5.5,1273,2.104,0.056,125.139,51.684,6.554,0.837,305.8,28.9,305.0,358.0,358.0,0,64,orbit
18.483,5.5,1197,2.070,0.015,125.130,51.708,6.052,1.037,295.2,17.0,294.0,322.0,322.0,0,68,orbit
19.562,5.5,892,2.078,0.012,125.137,51.489,6.979,1.344,320.7,17.3,320.0,344.0,344.0,0,67,orbit
20.682,5.5,1071,2.064,0.027,125.107,51.251,6.583,1.769,345.7,45.0,344.0,421.0,421.0,0,69,orbit
21.731,5.5,1205,2.079,0.011,125.137,51.486,7.045,1.304,302.0,24.8,305.0,336.0,336.0,0,65,orbit
22.929,5.6,1158,1.957,0.231,125.138,51.033,6.995,1.974,311.7,51.6,318.0,412.0,412.0,0,74,orbit
23.919,5.6,1178,2.063,0.017,125.129,50.968,7.232,2.612,315.8,55.9,316.0,428.0,428.0,0,61,zoom_in
